org_id,name,category,subcategory,area,website,verification_status,last_verified
ORG-00172,Grand Lodge of A.F. & A.M. of Canada in the Province of Ontario,fraternal-chambers,Masonic grand lodge — 550+ lodges across Ontario,Ontario,https://ontariomasons.ca/,verified-live,2026-07-30
ORG-00173,Scottish Rite Valley of Toronto (Ancient & Accepted Scottish Rite of Canada),fraternal-chambers,Scottish Rite Masonic valley — Greater Toronto Area + Oshawa Scottish Rite Club,GTA-wide,https://www.valleyoftoronto.com,verified-live,2026-07-30
ORG-00174,"Grand Lodge of Ontario, Independent Order of Odd Fellows",fraternal-chambers,Odd Fellows grand lodge — lodges across Ontario incl. GTA,Ontario,https://grandlodgeofontario.ioof.net/,verified-live,2026-07-30
ORG-00175,Zonta District 4,fraternal-chambers,"Zonta service district — 30 clubs/620 members, Western Ontario (Toronto) to Western NY/PA (cross-border)",GTA-wide,https://zontadistrict4.org/,verified-live,2026-07-30
ORG-00176,YMCA of Greater Toronto,youth-community,"YMCA association — health/fitness & community centres, child care, camps, employment & immigrant services across GTA (12 Health & Fitness centres: Brampton, Central, Cooper Koo Family, Markham, Mississauga, North York, Oshawa, Scarborough, Stavro Family, West End, Vaughan, McDonald Family)",GTA-wide,https://www.ymcagta.org/,verified-live,2026-07-30
ORG-00177,Girl Guides of Canada — Ontario Council,youth-community,"Provincial council for girl-focused scouting (Sparks through Rangers, ages 5-17) — HQ in Toronto, oversees Guiding across Ontario and Nunavut",Ontario,https://www.girlguides.ca/web/ON/ON/Who_We_Are/Ontario_Council_Contacts/Ontario_Council.aspx,verified-live,2026-07-30
ORG-00178,Junior Achievement Central Ontario,youth-community,"Youth work-readiness, financial-literacy & entrepreneurship education org — in-school/after-school programs, grades 3-12, across Toronto, York, Peel, Halton, Durham and Simcoe",GTA-wide,https://www.jacentralontario.org/,verified-live,2026-07-30
ORG-00179,4-H Ontario,youth-community,"Provincial 4-H council coordinating local youth clubs (leadership, life skills, agriculture) — includes York, Peel, Durham East, Durham West and Halton associations",Ontario,https://4-hontario.ca/find-an-association/,verified-live,2026-07-30
ORG-00180,BGC Durham,youth-community,"BGC Canada member club — aquatics, sports, camps and youth services across 13 locations in Durham Region, operating since 1963",Durham,https://www.bgcdurham.com/about-us/,verified-live,2026-07-30
ORG-00181,BGC East Scarborough,youth-community,"BGC Canada member club — after-school, camps, child care and family programs across ~15 locations in East Scarborough, operating since 1956",Toronto,https://esbgc.ca/,verified-live,2026-07-30
ORG-00182,Big Brothers Big Sisters of Toronto,youth-community,"Youth mentoring agency — one-to-one and group mentoring programs (incl. Ignite, Thrive Black Youth Mentoring), 100+ years serving Toronto",Toronto,https://bbbstoronto.com/,verified-live,2026-07-30
ORG-00183,Big Brothers Big Sisters of Peel York,youth-community,"Youth mentoring agency — one-to-one, virtual, PRISM (2SLGBTQIA+ youth) and BYSSI (Black youth) mentoring programs across Peel and York Regions, ~50 years",GTA-wide,https://peelyork.bigbrothersbigsisters.ca/,verified-live,2026-07-30
ORG-00184,"Big Brothers Big Sisters of Grand Erie, Halton and Hamilton",youth-community,"Youth mentoring agency — one-to-one mentoring serving 12 communities including Burlington, Georgetown and Oakville (Halton), plus Hamilton and Grand Erie/Brant",Halton,https://haltonhamilton.bigbrothersbigsisters.ca/,verified-live,2026-07-30
ORG-00185,BGC Dovercourt,youth-community,"BGC Canada member club — after-school, camp, daycare and pool programs across 2 clubhouses (Dovercourt + Junction Triangle), Toronto",Toronto,https://bgcdovercourt.com/,verified-live,2026-07-30
ORG-00186,YMCA of Oakville,youth-community,"Single-branch YMCA — child care, fitness/aquatics, youth leadership, employment support and camps in Oakville, operating since 1956",Halton,https://ymcaofoakville.org/,verified-live,2026-07-30
ORG-00187,Big Brothers Big Sisters of North Durham,youth-community,"Youth mentoring agency — one-to-one, in-school and group mentoring serving Uxbridge, Port Perry and Brock (North Durham)",Durham,https://northdurham.bigbrothersbigsisters.ca/,verified-live,2026-07-30
ORG-00188,United Way Halton & Hamilton,civil-society-advocacy,United Way — Halton & Hamilton regions,Halton,https://uwhh.ca/,verified-live,2026-07-30
ORG-00189,United Way Durham Region,civil-society-advocacy,"United Way — Durham Region (Ajax, Brock, Scugog, Clarington, Oshawa, Pickering, Uxbridge, Whitby)",Durham,https://unitedwaydr.com/,verified-live,2026-07-30
ORG-00190,Oakville Community Foundation,civil-society-advocacy,community foundation — Oakville / Halton,Halton,https://www.theocf.org/,verified-live,2026-07-30
ORG-00191,Burlington Foundation,civil-society-advocacy,"community foundation — Burlington / Halton, founded 1999",Halton,https://burlingtonfoundation.org/,verified-live,2026-07-30
ORG-00192,Community Foundation of Mississauga (Mississauga Foundation),civil-society-advocacy,"community foundation — Mississauga / Peel, 25 years operating",Peel,https://mississaugafoundation.ca/,verified-live,2026-07-30
ORG-00193,Brampton and Caledon Community Foundation,civil-society-advocacy,community foundation — Brampton & Caledon / Peel,Peel,https://bramptoncaledoncf.ca/,verified-live,2026-07-30
ORG-00194,Durham Community Foundation,civil-society-advocacy,"community foundation — Durham Region, 30 years operating",Durham,https://durhamcommunityfoundation.ca/,verified-live,2026-07-30
ORG-00195,Community Foundation of Halton North,civil-society-advocacy,"community foundation — Milton & Halton Hills / Halton, granting since 2015",Halton,https://cfhn.ca/,verified-live,2026-07-30
ORG-00196,Whitchurch-Stouffville Legacy Fund,civil-society-advocacy,"community foundation — Whitchurch-Stouffville / York Region, small-grants fund",York,https://wslegacyfund.com/,verified-live,2026-07-30
ORG-00197,Meridian Credit Union,credit-union-coop,"credit union — Ontario's largest, 360,000+ members, 85 branches + 15 Business Banking Centres",Ontario,https://www.meridiancu.ca,verified-live,2026-07-30
ORG-00198,Alterna Savings and Credit Union,credit-union-coop,"credit union — long-established (est. 1908), second-largest in Ontario per public reporting (~217,000 members; not confirmed on fetched homepage)",Ontario,https://www.alterna.ca,verified-live,2026-07-30
ORG-00199,FirstOntario Credit Union,credit-union-coop,"credit union — 126,000+ members; serves Hamilton/Halton/Niagara/southwest Ontario (Halton is within the formal GTA; does not list Toronto proper as a service area)",Halton,https://www.firstontario.com,verified-live,2026-07-30
ORG-00200,DUCA Credit Union,credit-union-coop,"credit union — 93,000+ members, 19 branches across GTA and Southern Ontario, first B-Corp certified credit union",GTA-wide,https://www.duca.com,verified-live,2026-07-30
ORG-00201,Co-operative Housing Federation of Toronto (CHFT),credit-union-coop,"co-op housing federation — 186 member non-profit housing co-ops, 80,000+ residents, Durham/Toronto/York",GTA-wide,https://co-ophousingtoronto.coop,verified-live,2026-07-30
ORG-00202,BCU Financial (Buduchnist Credit Union),credit-union-coop,"credit union — Ukrainian community; largest ethnic credit union in Ontario; 20,000+ members, 9 locations incl. Mississauga, Oakville, Hamilton, Ottawa",GTA-wide,https://bcufinancial.com,verified-live,2026-07-30
ORG-00203,IC Savings,credit-union-coop,"credit union — Portuguese-Canadian community; 18,000+ members, 8 branches in Toronto and Vaughan",GTA-wide,https://www.icsavings.ca,verified-live,2026-07-30
ORG-00204,Ukrainian Credit Union Limited,credit-union-coop,"credit union — Ukrainian community, founded 1944; 16 branches/service points across Ontario",Ontario,http://www.ukrainiancu.com,verified-live,2026-07-30
ORG-00205,Ontario Co-operative Association (On Co-op),credit-union-coop,"co-operative sector association — 96 member organizations representing ~85% of Ontario co-ops per public reporting (figures not confirmed on fetched page); HQ Guelph, province-wide",Ontario,https://www.ontario.coop,verified-live,2026-07-30
ORG-00206,Gay Lea Foods Co-operative Ltd.,credit-union-coop,"dairy farmer co-operative — 1,300+ member farms across Ontario and Manitoba per public reporting (not confirmed on fetched page); HQ Etobicoke, est. 1958",Ontario,https://www.gaylea.com,verified-live,2026-07-30
ORG-00207,Northern Birch Credit Union,credit-union-coop,"credit union — Estonian and Latvian community credit unions merged 2020; 3 branches (North York, Toronto, Hamilton)",GTA-wide,https://www.northernbirchcu.com,verified-live,2026-07-30
ORG-00208,Parama Credit Union,credit-union-coop,"credit union — Lithuanian community, founded 1952; 2 branches (Kingsway/Royal York, Roncesvalles/Lithuanian House)",Toronto,https://parama.ca,verified-live,2026-07-30
ORG-00209,Moya Financial Credit Union,credit-union-coop,"credit union — Slovenian community, formed 2016 via merger; multiple locations across Ontario",GTA-wide,https://moyafinancial.ca,verified-live,2026-07-30
ORG-00210,Korean (Toronto) Credit Union,credit-union-coop,"credit union — Korean community, founded 1976; HQ Thornhill plus Koreatown (Bloor St W) branch",GTA-wide,https://koreancu.com/,verified-live,2026-07-30
ORG-00214,Ontario Medical Association (OMA),professional-association,"physicians' association — ~43,000 members (incl. 31,500 practising physicians)",Ontario,https://www.oma.org/about-the-oma/,verified-live,2026-07-30
ORG-00215,Ontario Pharmacists Association (OPA),professional-association,"pharmacists' professional association — 20,000+ pharmacy professionals",Ontario,https://www.opatoday.com/about-us/,verified-live,2026-07-30
ORG-00216,Ontario College of Family Physicians (OCFP),professional-association,"family physicians' association — 18,000+ members (physicians, residents, students); Toronto HQ",Ontario,https://ontariofamilyphysicians.ca/,verified-live,2026-07-30
ORG-00217,Ontario Bar Association (OBA),professional-association,"lawyers' voluntary professional association — 16,000+ members (lawyers, judges, academics, students)",Ontario,https://oba.org/home/,verified-live,2026-07-30
ORG-00218,Ontario Dental Association (ODA),professional-association,"dentists' professional association — 11,000+ members",Ontario,https://www.oda.ca/,verified-live,2026-07-30
ORG-00219,Ontario Association of Social Workers (OASW),professional-association,"social workers' professional association — 10,500+ members; Toronto HQ",Ontario,https://www.oasw.org/,verified-live,2026-07-30
ORG-00220,The Advocates' Society,professional-association,"litigators/advocates' professional society — 6,000+ members; Toronto HQ",Ontario,https://www.advocates.ca/,verified-live,2026-07-30
ORG-00221,Ontario Professional Planners Institute (OPPI),professional-association,"registered planners' regulatory/professional body — 5,400+ members",Ontario,https://ontarioplanners.ca/,verified-live,2026-07-30
ORG-00225,Scarborough Campus Students' Union (SCSU),post-secondary,student union — University of Toronto Scarborough (UTSC),Toronto,https://www.scsu.ca/,verified-live,2026-07-30
ORG-00226,University of Toronto Mississauga Students' Union (UTMSU),post-secondary,student union — University of Toronto Mississauga (UTM),Peel,https://utmsu.ca/,verified-live,2026-07-30
ORG-00227,"Association of Part-time Undergraduate Students (APUS), University of Toronto",post-secondary,"student union — University of Toronto (part-time undergraduate, all three campuses)",Toronto,https://apus.ca/,verified-live,2026-07-30
ORG-00228,University of Toronto Graduate Students' Union (UTGSU),post-secondary,"student union — University of Toronto (graduate, St. George/Mississauga/Scarborough/Aerospace campuses)",Toronto,https://utgsu.ca/,verified-live,2026-07-30
ORG-00229,York University Graduate Students' Association (YUGSA),post-secondary,"student union — York University (graduate, Keele campus)",York,https://www.yugsa.ca/,verified-live,2026-07-30
ORG-00230,OCAD Student Union (OCADSU),post-secondary,student union — OCAD University,Toronto,https://www.ocadsu.org/,verified-live,2026-07-30
ORG-00231,Student Association of George Brown College,post-secondary,"student union — George Brown College (Casa Loma, St. James, Waterfront; satellite at TMU)",Toronto,https://www.studentassociation.ca/,verified-live,2026-07-30
ORG-00232,Seneca Student Federation (SSF) Inc.,post-secondary,"student union — Seneca Polytechnic (King, Newnham, Seneca@York, SIA campuses)",Toronto,https://ssfinc.ca/,verified-live,2026-07-30
ORG-00233,IGNITE,post-secondary,student union — Humber Polytechnic & University of Guelph-Humber,Toronto,https://ignitestudentunion.ca/,verified-live,2026-08-15
ORG-00234,Centennial College Student Association Inc. (CCSAI),post-secondary,student union — Centennial College,Toronto,https://ccsai.ca/,verified-live,2026-07-30
ORG-00235,Sheridan Student Union Inc.,post-secondary,"student union — Sheridan College (Trafalgar/Oakville, Hazel McCallion/Mississauga, Davis/Brampton)",Halton,https://www.thessu.ca/,verified-live,2026-07-30
ORG-00236,Durham College Students Inc. (DCSI),post-secondary,student union — Durham College,Durham,https://dcstudentsinc.ca/,verified-live,2026-07-30
ORG-00237,Ontario Tech Student Union (OTSU),post-secondary,student union — Ontario Tech University,Durham,https://www.otsu.ca/,verified-live,2026-07-30
ORG-00238,Canadian Federation of Students–Ontario (CFS-Ontario),post-secondary,student federation — provincial umbrella,Ontario,https://cfsontario.ca/,verified-live,2026-07-30
ORG-00239,Ontario Undergraduate Student Alliance (OUSA),post-secondary,student federation — provincial umbrella,Ontario,https://www.ousa.ca/,verified-live,2026-07-30
ORG-00240,UJA Federation of Greater Toronto,ethnocultural-diaspora,Jewish community federation — Greater Toronto,GTA-wide,https://www.jewishtoronto.com/,verified-live,2026-07-30
